V1	V2
-2.4611146315550143	5.1095606120906485
-2.6121982123031735	5.579587585238938
-0.2629475043150406	6.512055944610004
-1.4928055072861453	5.572740806711922
1.2895573493518038	4.884554552300373
-3.593883591113007	6.622427235827139
-0.7469295487689843	2.826828642657484
-0.7096114613453649	1.7578710536485116
0.0755501027723852	1.0031994110487716
0.8137386782721638	3.1437867324666326
1.0401404760637005	3.7534465683170692
-14.93398095497476	8.741386180998191
-15.88600464943415	8.159800212072508
-11.817638191577988	7.6007889902943
-14.347400903719087	8.522200031387383
-14.532566132929055	9.157665198998428
0.4261067935909162	3.5239461655983604
-1.4496426917539529	0.8958264757189238
-1.3840310623146803	2.5174034123170816
-1.1302362657840048	1.4120290962105944
-4.903925044828556	9.433958857548665
-2.3279236701221344	9.928009487635437
-5.26723680648186	9.78266003148633
-4.786564868119288	9.9736401421801
-5.3511858535495955	9.209643348985018
2.9391772381666628	8.075813193991864
3.0913476681660073	9.76399068041919
2.570869351252937	7.010794682551449
2.6867781006793607	9.913186098641178
1.5950515057341776	7.156232396210762
4.883926328659535	3.331166958414943
4.7143317486205545	5.1489579718718534
4.805928532448707	2.845449698979113
4.344224316155556	2.7386074031333996
2.166443127457823	7.242251159694043
2.083992554394236	9.974966690537636
1.4357196769320693	9.087774096689932
-0.8991720871207444	4.733895614580879
-2.855994832563346	4.120069825442948
2.6011008534664906	8.837346226096638
2.3912866361211758	7.701041852438346
1.9321097439706902	6.284241597420785
-8.340227992242838	6.754829918796663
-8.342804632213792	7.5214204791395245
-8.533098409839981	7.122832302590359
1.994249006504367	12.291828595996364
1.543032261302298	12.181960712151467
0.8100499324034558	9.613951385873333
2.4372939506281606	12.098174125440183
1.5477540692986598	6.002560291698036
-0.2722152983880656	8.550881628250005
-0.5484523735524726	8.164109661406334
-18.49577169901927	8.555667030635508
-18.832368665094894	7.915149083616424
-18.78718942682605	9.107919487708552
-19.107082725656852	8.475756515180066
2.3441907174398993	0.8889389975739862
1.9162033606791131	0.6541727843863674
1.4186088238491075	0.84535429515047
2.2721671966161017	0.3079065628937424
1.4782133827990434	0.33763364954580666
7.432433546550355	6.858466586262482
11.30656622137132	6.6310129661996395
10.430582993448837	5.759053651268302
11.50453852340016	6.186734169634011
11.46606765728528	7.068044446966503
-0.7459873052380079	5.902259365392232
-0.048742011533877916	5.537354347876925
3.632119886395386	6.876981137097341
5.320668171333322	7.682548401381381
2.5720464841745394	2.98323293695215
2.607383038350042	4.080141060319554
2.173373912777929	2.670708827817213
7.696290178356881	4.497580139931064
10.944291773712775	4.6914881163349005
9.361196601764565	6.764828762947524
-0.5298074600515058	0.26717420121020763
-0.9416083327810278	0.4516084664802215
0.8642403312662355	6.286472263668572
-0.5193985205315734	6.841977530929844
4.500443442858066	6.913758200126081
3.88623554413723	5.055607047966883
3.79065804912363	5.728454870688826
4.114181196698946	3.7423784602824326
3.796207004069096	3.357273448922404
2.3037085812667835	4.647675964033503
0.8811131462173662	8.697497274259222
0.443654819935485	8.839253424026627
-14.649017830053255	7.749439117718042
-15.144987768112061	7.541875460369582
-14.57426499978679	7.13936669475485
-15.06442167852549	6.936884795750376
-1.8475503393944603	6.099748247122235
-0.27477312442068474	11.33128748614968
0.04720055221431989	11.589648996639067
0.4260358511903945	10.001297758467135
7.125338667122454	7.405543688012062
5.429348883623809	6.379789924863283
0.7645405252031955	7.390871777102308
0.5982033895806131	4.327123350262556
0.8272802766747339	5.673525066180639
1.872394006157485	6.486452422956297
-2.3327407863396963	0.49859129496469323
-1.839008016401094	0.09603960794683603
0.13146845659585688	4.8116309102038715
-2.0297760749357865	6.723521626830443
-1.631132645902666	7.10675362922469
1.382455011560251	4.159856401991754
5.747801553817765	5.146686018277283
5.688270721669633	4.6910435868997045
8.315358301463558	7.6953341203922045
9.705849511480414	7.79231041945319
9.8855061009487	7.31037798693849
-1.801260730905476	3.8817185848850553
4.179250514201236	0.26641807308763493
4.6657557042190465	0.420233909725797
3.299964776163025	1.6223927738488413
4.950575621623748	0.8153889469460879
7.498893180914566	8.36528385563293
8.17547919703569	8.127935851306184
7.578081401026162	8.841556445048932
-2.105715354132855	5.446536246853449
-2.39990303968323	6.081191302651253
-2.4809263590189947	-0.4550267491181263
-2.8983445997448616	-0.08988766135077811
-3.1991183272915715	0.35498413439128806
6.315391054268386	3.0302477230366645
6.385312164415823	3.487594004622375
4.760286107464185	8.196888148220284
4.3501795860916355	8.519199271479557
2.9989940166101436	5.719700724876944
3.216985123641871	5.367745940038631
-0.6937679090407335	5.2138169879999605
-2.032191676927922	1.294858467966393
-2.3544026782798055	1.6618318933597493
1.4216082919668045	8.025568664839712
4.137393439385891	9.316020123897186
3.7367252386065566	9.21239273775
3.681965694849308	9.59378856921633
10.142058610742714	8.279702517121102
9.842823471184076	8.66786027567492
1.8322803042597453	2.94604886407124
6.790624190260865	9.513313260887655
6.459759770095622	9.174194925497625
6.408347258002226	9.615906490702635
4.388032366600605	5.994655140896025
2.88468170792271	6.301113121124118
2.1075745772233123	5.2283059314476565
2.0329385568534937	9.058556948417635
0.19190368197782465	7.233286562697793
0.4350696070634013	7.738569751570437
2.5707809453153567	1.5021181685731986
-3.8910062339747253	7.945846583378974
-4.224590340954021	7.330868496182436
6.079526653493122	7.205284295802744
5.984872918939522	7.7399909420598645
-1.2963029917254791	3.38457813991288
-0.5187315786828138	3.028966775209882
-1.2892944993114777	2.9625297403545026
-2.0576602503888557	8.02684936285015
-1.8354127528923745	8.407546191471797
1.0432899738746508	1.6048386906456549
3.998416479538581	7.822526340213567
